visit_id,tw_start,tw_end,date,demand_bucket,issue,overlapping_empty_shifts,overlapping_shifts,overlapping_shifts_with_idle_in_window
K003_2026-03-26_27_0,2026-03-26T18:25:00+00:00,2026-03-26T19:10:00+00:00,2026-03-26,evening,config,0,7,0
K003_2026-03-26_27_1,2026-03-26T18:25:00+00:00,2026-03-26T19:10:00+00:00,2026-03-26,evening,config,0,7,0
K003_2026-03-27_27_0,2026-03-27T18:25:00+00:00,2026-03-27T19:10:00+00:00,2026-03-27,evening,config,0,7,0
K003_2026-03-27_27_1,2026-03-27T18:25:00+00:00,2026-03-27T19:10:00+00:00,2026-03-27,evening,config,0,7,0
K003_2026-03-28_27_0,2026-03-28T18:25:00+00:00,2026-03-28T19:10:00+00:00,2026-03-28,evening,config,0,7,0
K003_2026-03-28_27_1,2026-03-28T18:25:00+00:00,2026-03-28T19:10:00+00:00,2026-03-28,evening,config,0,7,0
K003_2026-03-29_27_0,2026-03-29T17:25:00+00:00,2026-03-29T18:10:00+00:00,2026-03-29,evening,config,0,7,0
K003_2026-03-29_27_1,2026-03-29T17:25:00+00:00,2026-03-29T18:10:00+00:00,2026-03-29,evening,config,0,7,0
K008_2026-03-20_50_0,2026-03-20T09:00:00+00:00,2026-03-20T09:50:00+00:00,2026-03-20,day,config,0,23,7
K008_2026-03-20_50_1,2026-03-20T09:00:00+00:00,2026-03-20T09:50:00+00:00,2026-03-20,day,config,0,23,7
K008_2026-03-23_50_0,2026-03-23T09:00:00+00:00,2026-03-23T09:50:00+00:00,2026-03-23,day,config,0,23,6
K008_2026-03-23_50_1,2026-03-23T09:00:00+00:00,2026-03-23T09:50:00+00:00,2026-03-23,day,config,0,23,6
K008_2026-03-24_50_0,2026-03-24T09:00:00+00:00,2026-03-24T09:50:00+00:00,2026-03-24,day,config,0,23,9
K008_2026-03-24_50_1,2026-03-24T09:00:00+00:00,2026-03-24T09:50:00+00:00,2026-03-24,day,config,0,23,9
K008_2026-03-25_50_0,2026-03-25T09:00:00+00:00,2026-03-25T09:50:00+00:00,2026-03-25,day,config,0,23,4
K008_2026-03-25_50_1,2026-03-25T09:00:00+00:00,2026-03-25T09:50:00+00:00,2026-03-25,day,config,0,23,4
K008_2026-03-18_51_0,2026-03-18T09:00:00+00:00,2026-03-18T09:45:00+00:00,2026-03-18,day,config,0,23,5
K008_2026-03-18_51_1,2026-03-18T09:00:00+00:00,2026-03-18T09:45:00+00:00,2026-03-18,day,config,0,23,5
K008_2026-03-19_51_0,2026-03-19T09:00:00+00:00,2026-03-19T09:45:00+00:00,2026-03-19,day,config,0,23,6
K008_2026-03-19_51_1,2026-03-19T09:00:00+00:00,2026-03-19T09:45:00+00:00,2026-03-19,day,config,0,23,6
K008_2026-03-20_51_0,2026-03-20T09:00:00+00:00,2026-03-20T09:45:00+00:00,2026-03-20,day,config,0,23,7
K008_2026-03-20_51_1,2026-03-20T09:00:00+00:00,2026-03-20T09:45:00+00:00,2026-03-20,day,config,0,23,7
K008_2026-03-23_51_0,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,2026-03-23,day,config,0,23,6
K008_2026-03-23_51_1,2026-03-23T09:00:00+00:00,2026-03-23T09:45:00+00:00,2026-03-23,day,config,0,23,6
K008_2026-03-23_53_0,2026-03-23T09:20:00+00:00,2026-03-23T10:05:00+00:00,2026-03-23,day,config,0,23,8
K008_2026-03-23_53_1,2026-03-23T09:20:00+00:00,2026-03-23T10:05:00+00:00,2026-03-23,day,config,0,23,8
K008_2026-03-17_56_0,2026-03-17T11:45:00+00:00,2026-03-17T12:35:00+00:00,2026-03-17,day,config,0,23,1
K008_2026-03-17_56_1,2026-03-17T11:45:00+00:00,2026-03-17T12:35:00+00:00,2026-03-17,day,config,0,23,1
K008_2026-03-16_57_0,2026-03-16T11:45:00+00:00,2026-03-16T12:35:00+00:00,2026-03-16,day,config,0,23,1
K008_2026-03-16_57_1,2026-03-16T11:45:00+00:00,2026-03-16T12:35:00+00:00,2026-03-16,day,config,0,23,1
K008_2026-03-17_57_0,2026-03-17T11:45:00+00:00,2026-03-17T12:35:00+00:00,2026-03-17,day,config,0,23,1
K008_2026-03-17_57_1,2026-03-17T11:45:00+00:00,2026-03-17T12:35:00+00:00,2026-03-17,day,config,0,23,1
K008_2026-03-20_57_0,2026-03-20T11:45:00+00:00,2026-03-20T12:35:00+00:00,2026-03-20,day,config,0,23,2
K008_2026-03-20_57_1,2026-03-20T11:45:00+00:00,2026-03-20T12:35:00+00:00,2026-03-20,day,config,0,23,2
K008_2026-03-26_57_0,2026-03-26T11:45:00+00:00,2026-03-26T12:35:00+00:00,2026-03-26,day,config,0,23,3
K008_2026-03-26_57_1,2026-03-26T11:45:00+00:00,2026-03-26T12:35:00+00:00,2026-03-26,day,config,0,23,3
K008_2026-03-16_58_0,2026-03-16T15:55:00+00:00,2026-03-16T16:42:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-16_58_1,2026-03-16T15:55:00+00:00,2026-03-16T16:42:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-17_58_0,2026-03-17T15:55:00+00:00,2026-03-17T16:42:00+00:00,2026-03-17,evening,config,0,7,0
K008_2026-03-17_58_1,2026-03-17T15:55:00+00:00,2026-03-17T16:42:00+00:00,2026-03-17,evening,config,0,7,0
K008_2026-03-18_58_0,2026-03-18T15:55:00+00:00,2026-03-18T16:42:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-18_58_1,2026-03-18T15:55:00+00:00,2026-03-18T16:42:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-19_58_0,2026-03-19T15:55:00+00:00,2026-03-19T16:42:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-19_58_1,2026-03-19T15:55:00+00:00,2026-03-19T16:42:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-20_58_0,2026-03-20T15:55:00+00:00,2026-03-20T16:42:00+00:00,2026-03-20,evening,config,0,7,0
K008_2026-03-20_58_1,2026-03-20T15:55:00+00:00,2026-03-20T16:42:00+00:00,2026-03-20,evening,config,0,7,0
K008_2026-03-21_58_0,2026-03-21T15:55:00+00:00,2026-03-21T16:42:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-21_58_1,2026-03-21T15:55:00+00:00,2026-03-21T16:42:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-22_58_0,2026-03-22T15:55:00+00:00,2026-03-22T16:42:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-22_58_1,2026-03-22T15:55:00+00:00,2026-03-22T16:42:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-23_58_0,2026-03-23T15:55:00+00:00,2026-03-23T16:42:00+00:00,2026-03-23,evening,config,0,7,0
K008_2026-03-23_58_1,2026-03-23T15:55:00+00:00,2026-03-23T16:42:00+00:00,2026-03-23,evening,config,0,7,0
K008_2026-03-24_58_0,2026-03-24T15:55:00+00:00,2026-03-24T16:42:00+00:00,2026-03-24,evening,config,0,7,0
K008_2026-03-24_58_1,2026-03-24T15:55:00+00:00,2026-03-24T16:42:00+00:00,2026-03-24,evening,config,0,7,0
K008_2026-03-25_58_0,2026-03-25T15:55:00+00:00,2026-03-25T16:42:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-25_58_1,2026-03-25T15:55:00+00:00,2026-03-25T16:42:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-26_58_0,2026-03-26T15:55:00+00:00,2026-03-26T16:42:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-26_58_1,2026-03-26T15:55:00+00:00,2026-03-26T16:42:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-27_58_0,2026-03-27T15:55:00+00:00,2026-03-27T16:42:00+00:00,2026-03-27,evening,config,0,7,0
K008_2026-03-27_58_1,2026-03-27T15:55:00+00:00,2026-03-27T16:42:00+00:00,2026-03-27,evening,config,0,7,0
K008_2026-03-28_58_0,2026-03-28T15:55:00+00:00,2026-03-28T16:42:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-28_58_1,2026-03-28T15:55:00+00:00,2026-03-28T16:42:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-29_58_0,2026-03-29T14:55:00+00:00,2026-03-29T15:42:00+00:00,2026-03-29,both,config,0,7,0
K008_2026-03-29_58_1,2026-03-29T14:55:00+00:00,2026-03-29T15:42:00+00:00,2026-03-29,both,config,0,7,0
K008_2026-03-16_59_0,2026-03-16T15:55:00+00:00,2026-03-16T16:35:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-16_59_1,2026-03-16T15:55:00+00:00,2026-03-16T16:35:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-17_59_0,2026-03-17T15:55:00+00:00,2026-03-17T16:35:00+00:00,2026-03-17,evening,config,0,7,0
K008_2026-03-17_59_1,2026-03-17T15:55:00+00:00,2026-03-17T16:35:00+00:00,2026-03-17,evening,config,0,7,0
K008_2026-03-18_59_0,2026-03-18T15:55:00+00:00,2026-03-18T16:35:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-18_59_1,2026-03-18T15:55:00+00:00,2026-03-18T16:35:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-19_59_0,2026-03-19T15:55:00+00:00,2026-03-19T16:35:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-19_59_1,2026-03-19T15:55:00+00:00,2026-03-19T16:35:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-20_59_0,2026-03-20T15:55:00+00:00,2026-03-20T16:35:00+00:00,2026-03-20,evening,config,0,7,0
K008_2026-03-20_59_1,2026-03-20T15:55:00+00:00,2026-03-20T16:35:00+00:00,2026-03-20,evening,config,0,7,0
K008_2026-03-21_59_0,2026-03-21T15:55:00+00:00,2026-03-21T16:35:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-21_59_1,2026-03-21T15:55:00+00:00,2026-03-21T16:35:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-22_59_0,2026-03-22T15:55:00+00:00,2026-03-22T16:35:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-22_59_1,2026-03-22T15:55:00+00:00,2026-03-22T16:35:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-23_59_0,2026-03-23T15:55:00+00:00,2026-03-23T16:35:00+00:00,2026-03-23,evening,config,0,7,0
K008_2026-03-23_59_1,2026-03-23T15:55:00+00:00,2026-03-23T16:35:00+00:00,2026-03-23,evening,config,0,7,0
K008_2026-03-24_59_0,2026-03-24T15:55:00+00:00,2026-03-24T16:35:00+00:00,2026-03-24,evening,config,0,7,0
K008_2026-03-24_59_1,2026-03-24T15:55:00+00:00,2026-03-24T16:35:00+00:00,2026-03-24,evening,config,0,7,0
K008_2026-03-25_59_0,2026-03-25T15:55:00+00:00,2026-03-25T16:35:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-25_59_1,2026-03-25T15:55:00+00:00,2026-03-25T16:35:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-26_59_0,2026-03-26T15:55:00+00:00,2026-03-26T16:35:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-26_59_1,2026-03-26T15:55:00+00:00,2026-03-26T16:35:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-27_59_0,2026-03-27T15:55:00+00:00,2026-03-27T16:35:00+00:00,2026-03-27,evening,config,0,7,0
K008_2026-03-27_59_1,2026-03-27T15:55:00+00:00,2026-03-27T16:35:00+00:00,2026-03-27,evening,config,0,7,0
K008_2026-03-28_59_0,2026-03-28T15:55:00+00:00,2026-03-28T16:35:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-28_59_1,2026-03-28T15:55:00+00:00,2026-03-28T16:35:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-29_59_0,2026-03-29T14:55:00+00:00,2026-03-29T15:35:00+00:00,2026-03-29,both,config,0,7,0
K008_2026-03-29_59_1,2026-03-29T14:55:00+00:00,2026-03-29T15:35:00+00:00,2026-03-29,both,config,0,7,0
K008_2026-03-21_60_0,2026-03-21T20:15:00+00:00,2026-03-21T21:00:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-21_60_1,2026-03-21T20:15:00+00:00,2026-03-21T21:00:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-26_60_0,2026-03-26T20:15:00+00:00,2026-03-26T21:00:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-26_60_1,2026-03-26T20:15:00+00:00,2026-03-26T21:00:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-28_60_0,2026-03-28T20:15:00+00:00,2026-03-28T21:00:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-28_60_1,2026-03-28T20:15:00+00:00,2026-03-28T21:00:00+00:00,2026-03-28,evening,config,0,7,0
K008_2026-03-29_60_0,2026-03-29T19:15:00+00:00,2026-03-29T20:00:00+00:00,2026-03-29,evening,config,0,7,1
K008_2026-03-29_60_1,2026-03-29T19:15:00+00:00,2026-03-29T20:00:00+00:00,2026-03-29,evening,config,0,7,1
K008_2026-03-16_61_0,2026-03-16T20:15:00+00:00,2026-03-16T21:00:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-16_61_1,2026-03-16T20:15:00+00:00,2026-03-16T21:00:00+00:00,2026-03-16,evening,config,0,7,0
K008_2026-03-18_61_0,2026-03-18T20:15:00+00:00,2026-03-18T21:00:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-18_61_1,2026-03-18T20:15:00+00:00,2026-03-18T21:00:00+00:00,2026-03-18,evening,config,0,7,0
K008_2026-03-19_61_0,2026-03-19T20:15:00+00:00,2026-03-19T21:00:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-19_61_1,2026-03-19T20:15:00+00:00,2026-03-19T21:00:00+00:00,2026-03-19,evening,config,0,7,0
K008_2026-03-20_61_0,2026-03-20T20:15:00+00:00,2026-03-20T21:00:00+00:00,2026-03-20,evening,config,0,7,1
K008_2026-03-20_61_1,2026-03-20T20:15:00+00:00,2026-03-20T21:00:00+00:00,2026-03-20,evening,config,0,7,1
K008_2026-03-21_61_0,2026-03-21T20:15:00+00:00,2026-03-21T21:00:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-21_61_1,2026-03-21T20:15:00+00:00,2026-03-21T21:00:00+00:00,2026-03-21,evening,config,0,7,0
K008_2026-03-22_61_0,2026-03-22T20:15:00+00:00,2026-03-22T21:00:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-22_61_1,2026-03-22T20:15:00+00:00,2026-03-22T21:00:00+00:00,2026-03-22,evening,config,0,7,0
K008_2026-03-24_61_0,2026-03-24T20:15:00+00:00,2026-03-24T21:00:00+00:00,2026-03-24,evening,config,0,7,1
K008_2026-03-24_61_1,2026-03-24T20:15:00+00:00,2026-03-24T21:00:00+00:00,2026-03-24,evening,config,0,7,1
K008_2026-03-25_61_0,2026-03-25T20:15:00+00:00,2026-03-25T21:00:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-25_61_1,2026-03-25T20:15:00+00:00,2026-03-25T21:00:00+00:00,2026-03-25,evening,config,0,7,0
K008_2026-03-26_61_0,2026-03-26T20:15:00+00:00,2026-03-26T21:00:00+00:00,2026-03-26,evening,config,0,7,0
K008_2026-03-26_61_1,2026-03-26T20:15:00+00:00,2026-03-26T21:00:00+00:00,2026-03-26,evening,config,0,7,0
K050_2026-03-20_349_0,2026-03-20T09:15:00+00:00,2026-03-20T13:15:00+00:00,2026-03-20,day,config,0,23,0
K050_2026-03-20_349_1,2026-03-20T09:15:00+00:00,2026-03-20T13:15:00+00:00,2026-03-20,day,config,0,23,0
K050_2026-03-27_349_0,2026-03-27T09:15:00+00:00,2026-03-27T13:15:00+00:00,2026-03-27,day,config,0,23,0
K050_2026-03-27_349_1,2026-03-27T09:15:00+00:00,2026-03-27T13:15:00+00:00,2026-03-27,day,config,0,23,0
K050_2026-03-20_350_0,2026-03-20T09:15:00+00:00,2026-03-20T13:15:00+00:00,2026-03-20,day,config,0,23,0
K050_2026-03-20_350_1,2026-03-20T09:15:00+00:00,2026-03-20T13:15:00+00:00,2026-03-20,day,config,0,23,0
K050_2026-03-27_350_0,2026-03-27T09:15:00+00:00,2026-03-27T13:15:00+00:00,2026-03-27,day,config,0,23,0
K050_2026-03-27_350_1,2026-03-27T09:15:00+00:00,2026-03-27T13:15:00+00:00,2026-03-27,day,config,0,23,0
K062_2026-03-20_417_0,2026-03-20T07:45:00+00:00,2026-03-20T08:35:00+00:00,2026-03-20,day,config,0,23,1
K062_2026-03-20_417_1,2026-03-20T07:45:00+00:00,2026-03-20T08:35:00+00:00,2026-03-20,day,config,0,23,1
K062_2026-03-25_417_0,2026-03-25T07:45:00+00:00,2026-03-25T08:35:00+00:00,2026-03-25,day,config,0,23,3
K062_2026-03-25_417_1,2026-03-25T07:45:00+00:00,2026-03-25T08:35:00+00:00,2026-03-25,day,config,0,23,3
K062_2026-03-18_418_0,2026-03-18T07:45:00+00:00,2026-03-18T08:30:00+00:00,2026-03-18,day,config,0,23,0
K062_2026-03-18_418_1,2026-03-18T07:45:00+00:00,2026-03-18T08:30:00+00:00,2026-03-18,day,config,0,23,0
K062_2026-03-24_418_0,2026-03-24T07:45:00+00:00,2026-03-24T08:30:00+00:00,2026-03-24,day,config,0,23,0
K062_2026-03-24_418_1,2026-03-24T07:45:00+00:00,2026-03-24T08:30:00+00:00,2026-03-24,day,config,0,23,0
K062_2026-03-27_418_0,2026-03-27T07:45:00+00:00,2026-03-27T08:30:00+00:00,2026-03-27,day,config,0,23,1
K062_2026-03-27_418_1,2026-03-27T07:45:00+00:00,2026-03-27T08:30:00+00:00,2026-03-27,day,config,0,23,1
K062_2026-03-17_423_0,2026-03-17T13:30:00+00:00,2026-03-17T14:05:00+00:00,2026-03-17,day,config,0,23,19
K062_2026-03-17_423_1,2026-03-17T13:30:00+00:00,2026-03-17T14:05:00+00:00,2026-03-17,day,config,0,23,19
K062_2026-03-20_423_0,2026-03-20T13:30:00+00:00,2026-03-20T14:05:00+00:00,2026-03-20,day,config,0,23,20
K062_2026-03-20_423_1,2026-03-20T13:30:00+00:00,2026-03-20T14:05:00+00:00,2026-03-20,day,config,0,23,20
K062_2026-03-24_423_0,2026-03-24T13:30:00+00:00,2026-03-24T14:05:00+00:00,2026-03-24,day,config,0,23,18
K062_2026-03-24_423_1,2026-03-24T13:30:00+00:00,2026-03-24T14:05:00+00:00,2026-03-24,day,config,0,23,18
K062_2026-03-27_423_0,2026-03-27T13:30:00+00:00,2026-03-27T14:05:00+00:00,2026-03-27,day,config,0,23,17
K062_2026-03-27_423_1,2026-03-27T13:30:00+00:00,2026-03-27T14:05:00+00:00,2026-03-27,day,config,0,23,17
K062_2026-03-17_424_0,2026-03-17T13:30:00+00:00,2026-03-17T13:50:00+00:00,2026-03-17,day,config,0,23,19
K062_2026-03-17_424_1,2026-03-17T13:30:00+00:00,2026-03-17T13:50:00+00:00,2026-03-17,day,config,0,23,19
K062_2026-03-20_424_0,2026-03-20T13:30:00+00:00,2026-03-20T13:50:00+00:00,2026-03-20,day,config,0,23,20
K062_2026-03-20_424_1,2026-03-20T13:30:00+00:00,2026-03-20T13:50:00+00:00,2026-03-20,day,config,0,23,20
K062_2026-03-24_424_0,2026-03-24T13:30:00+00:00,2026-03-24T13:50:00+00:00,2026-03-24,day,config,0,23,18
K062_2026-03-24_424_1,2026-03-24T13:30:00+00:00,2026-03-24T13:50:00+00:00,2026-03-24,day,config,0,23,18
K062_2026-03-27_424_0,2026-03-27T13:30:00+00:00,2026-03-27T13:50:00+00:00,2026-03-27,day,config,0,23,17
K062_2026-03-27_424_1,2026-03-27T13:30:00+00:00,2026-03-27T13:50:00+00:00,2026-03-27,day,config,0,23,17
K062_2026-03-16_425_0,2026-03-16T19:20:00+00:00,2026-03-16T20:15:00+00:00,2026-03-16,evening,config,0,7,0
K062_2026-03-16_425_1,2026-03-16T19:20:00+00:00,2026-03-16T20:15:00+00:00,2026-03-16,evening,config,0,7,0
K062_2026-03-17_425_0,2026-03-17T19:20:00+00:00,2026-03-17T20:15:00+00:00,2026-03-17,evening,config,0,7,0
K062_2026-03-17_425_1,2026-03-17T19:20:00+00:00,2026-03-17T20:15:00+00:00,2026-03-17,evening,config,0,7,0
K062_2026-03-18_425_0,2026-03-18T19:20:00+00:00,2026-03-18T20:15:00+00:00,2026-03-18,evening,config,0,7,0
K062_2026-03-18_425_1,2026-03-18T19:20:00+00:00,2026-03-18T20:15:00+00:00,2026-03-18,evening,config,0,7,0
K062_2026-03-19_425_0,2026-03-19T19:20:00+00:00,2026-03-19T20:15:00+00:00,2026-03-19,evening,config,0,7,0
K062_2026-03-19_425_1,2026-03-19T19:20:00+00:00,2026-03-19T20:15:00+00:00,2026-03-19,evening,config,0,7,0
K062_2026-03-20_425_0,2026-03-20T19:20:00+00:00,2026-03-20T20:15:00+00:00,2026-03-20,evening,config,0,7,0
K062_2026-03-20_425_1,2026-03-20T19:20:00+00:00,2026-03-20T20:15:00+00:00,2026-03-20,evening,config,0,7,0
K062_2026-03-21_425_0,2026-03-21T19:20:00+00:00,2026-03-21T20:15:00+00:00,2026-03-21,evening,config,0,7,0
K062_2026-03-21_425_1,2026-03-21T19:20:00+00:00,2026-03-21T20:15:00+00:00,2026-03-21,evening,config,0,7,0
K062_2026-03-22_425_0,2026-03-22T19:20:00+00:00,2026-03-22T20:15:00+00:00,2026-03-22,evening,config,0,7,0
K062_2026-03-22_425_1,2026-03-22T19:20:00+00:00,2026-03-22T20:15:00+00:00,2026-03-22,evening,config,0,7,0
K062_2026-03-23_425_0,2026-03-23T19:20:00+00:00,2026-03-23T20:15:00+00:00,2026-03-23,evening,config,0,7,0
K062_2026-03-23_425_1,2026-03-23T19:20:00+00:00,2026-03-23T20:15:00+00:00,2026-03-23,evening,config,0,7,0
K062_2026-03-24_425_0,2026-03-24T19:20:00+00:00,2026-03-24T20:15:00+00:00,2026-03-24,evening,config,0,7,0
K062_2026-03-24_425_1,2026-03-24T19:20:00+00:00,2026-03-24T20:15:00+00:00,2026-03-24,evening,config,0,7,0
K062_2026-03-25_425_0,2026-03-25T19:20:00+00:00,2026-03-25T20:15:00+00:00,2026-03-25,evening,config,0,7,0
K062_2026-03-25_425_1,2026-03-25T19:20:00+00:00,2026-03-25T20:15:00+00:00,2026-03-25,evening,config,0,7,0
K062_2026-03-26_425_0,2026-03-26T19:20:00+00:00,2026-03-26T20:15:00+00:00,2026-03-26,evening,config,0,7,0
K062_2026-03-26_425_1,2026-03-26T19:20:00+00:00,2026-03-26T20:15:00+00:00,2026-03-26,evening,config,0,7,0
K062_2026-03-27_425_0,2026-03-27T19:20:00+00:00,2026-03-27T20:15:00+00:00,2026-03-27,evening,config,0,7,0
K062_2026-03-27_425_1,2026-03-27T19:20:00+00:00,2026-03-27T20:15:00+00:00,2026-03-27,evening,config,0,7,0
K062_2026-03-28_425_0,2026-03-28T19:20:00+00:00,2026-03-28T20:15:00+00:00,2026-03-28,evening,config,0,7,0
K062_2026-03-28_425_1,2026-03-28T19:20:00+00:00,2026-03-28T20:15:00+00:00,2026-03-28,evening,config,0,7,0
K062_2026-03-29_425_0,2026-03-29T18:20:00+00:00,2026-03-29T19:15:00+00:00,2026-03-29,evening,config,0,7,0
K062_2026-03-29_425_1,2026-03-29T18:20:00+00:00,2026-03-29T19:15:00+00:00,2026-03-29,evening,config,0,7,0
K062_2026-03-16_426_0,2026-03-16T19:20:00+00:00,2026-03-16T20:10:00+00:00,2026-03-16,evening,config,0,7,0
K062_2026-03-16_426_1,2026-03-16T19:20:00+00:00,2026-03-16T20:10:00+00:00,2026-03-16,evening,config,0,7,0
K062_2026-03-19_426_0,2026-03-19T19:20:00+00:00,2026-03-19T20:10:00+00:00,2026-03-19,evening,config,0,7,0
K062_2026-03-19_426_1,2026-03-19T19:20:00+00:00,2026-03-19T20:10:00+00:00,2026-03-19,evening,config,0,7,0
K062_2026-03-20_426_0,2026-03-20T19:20:00+00:00,2026-03-20T20:10:00+00:00,2026-03-20,evening,config,0,7,0
K062_2026-03-20_426_1,2026-03-20T19:20:00+00:00,2026-03-20T20:10:00+00:00,2026-03-20,evening,config,0,7,0
K062_2026-03-21_426_0,2026-03-21T19:20:00+00:00,2026-03-21T20:10:00+00:00,2026-03-21,evening,config,0,7,0
K062_2026-03-21_426_1,2026-03-21T19:20:00+00:00,2026-03-21T20:10:00+00:00,2026-03-21,evening,config,0,7,0
K062_2026-03-22_426_0,2026-03-22T19:20:00+00:00,2026-03-22T20:10:00+00:00,2026-03-22,evening,config,0,7,0
K062_2026-03-22_426_1,2026-03-22T19:20:00+00:00,2026-03-22T20:10:00+00:00,2026-03-22,evening,config,0,7,0
K062_2026-03-23_426_0,2026-03-23T19:20:00+00:00,2026-03-23T20:10:00+00:00,2026-03-23,evening,config,0,7,0
K062_2026-03-23_426_1,2026-03-23T19:20:00+00:00,2026-03-23T20:10:00+00:00,2026-03-23,evening,config,0,7,0
K062_2026-03-24_426_0,2026-03-24T19:20:00+00:00,2026-03-24T20:10:00+00:00,2026-03-24,evening,config,0,7,0
K062_2026-03-24_426_1,2026-03-24T19:20:00+00:00,2026-03-24T20:10:00+00:00,2026-03-24,evening,config,0,7,0
K062_2026-03-25_426_0,2026-03-25T19:20:00+00:00,2026-03-25T20:10:00+00:00,2026-03-25,evening,config,0,7,0
K062_2026-03-25_426_1,2026-03-25T19:20:00+00:00,2026-03-25T20:10:00+00:00,2026-03-25,evening,config,0,7,0
K062_2026-03-27_426_0,2026-03-27T19:20:00+00:00,2026-03-27T20:10:00+00:00,2026-03-27,evening,config,0,7,0
K062_2026-03-27_426_1,2026-03-27T19:20:00+00:00,2026-03-27T20:10:00+00:00,2026-03-27,evening,config,0,7,0
K062_2026-03-28_426_0,2026-03-28T19:20:00+00:00,2026-03-28T20:10:00+00:00,2026-03-28,evening,config,0,7,0
K062_2026-03-28_426_1,2026-03-28T19:20:00+00:00,2026-03-28T20:10:00+00:00,2026-03-28,evening,config,0,7,0
K062_2026-03-29_426_0,2026-03-29T18:20:00+00:00,2026-03-29T19:10:00+00:00,2026-03-29,evening,config,0,7,0
K062_2026-03-29_426_1,2026-03-29T18:20:00+00:00,2026-03-29T19:10:00+00:00,2026-03-29,evening,config,0,7,0
K068_2026-03-19_459_0,2026-03-19T06:25:00+00:00,2026-03-19T07:50:00+00:00,2026-03-19,day,config,0,23,0
K068_2026-03-19_459_1,2026-03-19T06:25:00+00:00,2026-03-19T07:50:00+00:00,2026-03-19,day,config,0,23,0
K068_2026-03-16_461_0,2026-03-16T06:25:00+00:00,2026-03-16T07:50:00+00:00,2026-03-16,day,config,0,23,0
K068_2026-03-16_461_1,2026-03-16T06:25:00+00:00,2026-03-16T07:50:00+00:00,2026-03-16,day,config,0,23,0
